student_star,student_difficult,comments,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
5.0,1.0,good teacher would not mind take anoth class fair work given 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,class interesetingth whole class involvedsh nicecancel class timesi would take anoth class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,niceth assign clearveri easi goingi enjoy go classsh kept class involv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,give lot read class read read book group discuss preeti easi test easi read book absent 4 time good usover not regret take,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,dr white one best professor ever truli love student teach like mother classroom also realli funni give pop quizz lot assign read,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,1.0,great teacher know talk super nice funni explain thing clearli,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,3.0,best professor ever life great person knowledg respect profession help even not perfect work hard give great grade favorit professor absolut recommend class,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,1.0,best professor ever life great person knowledg respect student help even not perfect work hard give great grade love much,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3.5,4.0,dr white outspoken person see sleep daydream call howev amaz teacher truli know talk realli want actual learn enjoy pr take would recommend everyon,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1.0,5.0,absolut read everi night pop quizz randomli sometim twice week technic question arent multipl choic doesnt drop end drop lowest quiz grade also paper chang worth 20 percent grade turn,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1.0,4.0,far condescend mean disrespect downright rude professor ever class taken colleg career absolut worst unclear instruct not mention ridicul amount outdat read requir favor not take class regret,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,2.0,love bit crazi good way genuin want student good grasp materi teach upper level pr class im ut definit sign attend isnt mandatori encourag give inclass quizz pretti often worth lot grade,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2.0,4.0,realli contradict read book teach els get confus rambl studi abroad trip good 20 class,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,3.0,dr white far best teacher ive ut come class pay attent incred help especi offic hour give pop quizz also give least 3 opportun replac bad quiz grade come class overal she help point know stuff take class sure,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,2.0,good instructor dont skip classsh give frequent pop quiz read text ask question take good note test multipl choic,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,2.0,good teacher love subject quiz everi week like one question write name alreadi 50 quiz boost grade sure exam pretti easi still fail lol still give credit speak class like sit first 5 row,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,2.0,dr white fantast instructor passion pr get class involv arent fall asleep offer daili quizz check attend help boost grade absolut wonder someon admir greatli,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,4.0,dr white scari rude know talk intimid death want peopl join discuss call front class made mistak learn lot would rather differ professor take fine got b cours,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
5.0,1.0,dr white incred professor two year pr career still quot thing said class she tough fair despit appear pr difficult field class good test whether succeed sit front join prssa read dont enjoy class dont major pr,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
1.0,4.0,horribletalk student like fifth grade take dr shaw,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.5,3.0,vocal particip tell daydream screw intellig woman know stuff rememb student think good sign realli like one fave prof advisor help lot,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,2.0,like still rememb would suggest sit front row least vocal discuss that best way get long,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,2.0,favor vocal class demonstr comprehens materi sit near front speak got b class crack book mayb twice look squeek,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2.0,4.0,worst teacher ever neg everyth not understand plain unfair peopl doesnt favor highli reccomend take cours drshaw,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3.0,5.0,time consum class ive ever taken tough grader detail feedback onlin class 7 total paper endless onlin discuss ask question one paper rude admit didnt read entir assign still couldv nicer,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,5.0,class kick butt said becom better student instructor knowledg fantast real life stori share class requir lot test far easi countless paper onlin classroom discuss requir lot time committmen,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
4.0,4.0,like instruct detail easi assign look list check wrote materi easili print canva video lectur could listen mobil app topic chang everi 2 wk promis learn much extra credit,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
4.0,4.0,lot class andor work not recommend class great teacher opinion thought paper due everi two week one semest paper particip onlin thread mandatori min two post least two peopl join studi quizzestest,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,3.0,class definit challeng one enjoy assign alot work give plenti time turn say she opinion would like think free thinker that awar problem societi want student think appreci studi studi pull 87,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,1.0,good teacher,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
4.5,3.0,write note import pass take notebook grade not let use laptop class txtbk avail onlin mcgrawhil complet learnsmart section mcgrawhil almost everi week hmwk onlin quiz everi week 15 min 20 question nice help classmat offend cover religionpuritan,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
2.0,4.0,extrem opinion grade paper base opinion state ie disagre say lectur grade poor worst professor ive ever,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
4.5,4.0,take note grade read assign chapter hw test lectur read extra credit not let fail amaz help semest research paper 5 pg ask help visit offic see work hard easi help much learn dedic,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
4.0,4.0,professor ledbett may seem littl place okay realli place read textbook there test everi coupl week lectur read she help ask plenti materi help topic research paper realli enjoy class,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
1.0,5.0,7 paper short summer term pleas favor dont take class tough grader endless homework,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,3.0,amaz learn much prof ledbett cours eye open love would definit take,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
4.5,4.0,pat ledbett extrem knowledg certainli know subject insid involv onlin student would email right back ever issu question interact class discuss forum well must tell howev need work like assign write paper test challeng aim learn work learn good pretti tough,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
1.0,5.0,favor not take class paper direct write come vagu instruct follow instruct guess rule chang penal unfair grade vagu descript topic jump also vagu not know arriv grade made,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
3.0,4.0,lot homework 6 unit paper plu term paper unit quizz read rate student work mandatori activ particip discuss board not easi work busi schedul less log particip daili no text book 4570 minut video lectur unit,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
3.0,4.0,class intens omg work butt lot paper write direct arent clear bunch discuss board post make think blow class think put alot work teacher manag bare streak wouldv happi c class,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,4.0,cours fairli intens arent will research paper read textbook go bad time lectur test easi pay attent read test easi read didnt write good paper take good note read book fine,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
3.0,3.0,class not easi work butt get mani paper write grade pretti tough direct arent clear either also alot discuss board post make put alot work teacher long work time pass,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
2.5,4.0,took class onlin much work involv week mani discuss board requir activ particip 7 research paper confus instruct although could write almost anyth class not easi possibl put work,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
1.5,4.0,not take look easi make work still even made b could passion human right like read write that thing like realli bad clear direct wait till last second point issu work,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5.0,3.0,professor campo sweetest easi professor ive nervou take spanish sinc hadnt sinc hs make content easi realli work miss anyth make sure tell ahead time quizz exam pretti easi well would love take spanish ii ever teach,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
5.0,3.0,prof campo realli nice work miss class offic hour commun help need pay attent not skip class exam paper not taken lightli learn lot whoever complain class lazi,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.5,1.0,not fulli comprehend half time say not taken spanish high school not take not explain materi realli well test easi know spanish 4 test drop 1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.5,1.0,meh alright would take easi worri grade throughout semest want physic see blackboard she not teacher alway take forev post grade,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1.5,3.0,assign lot work fail tell due unorgan pretti much teach class read packet give quizz everi week usual behind schedul doesnt commun good student take someon els,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1.0,4.0,not take teacher want learn spanish extrem hard understand horribl teach concept bare made b took spanish high school rusti also extrem bore monoton not recommend,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.0,3.0,professora campo nice mean well pretti hard follow expect learn fast pace doesnt engag student encourag question reli heavili book web sam ridicul she not complet nightmar take someon els youv never spoken lick spanish,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.5,3.0,great professor kind heart lenient understand class spanish thing appreci anyth grade level spanish not letter grade per say not advanc other grade sooo help packet board work,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.5,1.0,realli great professor kind hard understand easi get take lot complet grade auditori quizz give script hand hard not well,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.0,2.0,class extrem easi she great professor attend mandatori worksheet take everi week worksheet let correct hard get anyth 100 drop lowest grade everi section easi,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.0,2.0,professor campo good professor make sure complet assign keep return need futur write journal grade test pretti easi come class sometim take attend extra credit end year enjoy class learn someth,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.0,2.0,ms campo nice person scatter sometim take roll onlin lab 35 assignmet per everi two week lang class she understand lenient doesnt speak amaz english understand natur good spn recommend not need work littl,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.0,2.0,no textbook pass sheet read sheet everyday not much read aloud seem unorgan teach student alreadi know spanish well dont tell go studi time learn spanish high school,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
3.0,3.0,ms campo nice best teach howev highli scatterbrain chang cours work date without notifi class test mediumhard web sam take forev,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
3.5,2.0,person think make class easi dont know spanish care learn dont wast time she alreadi point student,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1.5,2.0,nice ladi difficult understand unclear expect syllabuscalendar useless no class particip requir someth mandatori actual want learn let peopl misbehav like children definit phonein class tri clear due date isnt,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
5.0,2.0,great teacher help maker sure understand materi would take anoth class,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2.5,1.0,she genuin nice person help bump grade much go class take attend websam homework assign get way earli otherwis spend 2 hour onlin recommend,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.5,2.0,realli enjoy class help understand attend class get difficult poorli cultur thing teach great fun learn would take,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.5,2.0,took spanish 1 like 4 year ago im glad chose take prof campo sweet help tri make everyth simpl possibl consist say hard exampl book simplifi class understand probabl get b class 4 year ago made spn 1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
4.5,1.0,remedi cours student didnt score well act easi class miss five time automat fail cours assign onlin complet dont miss class fail master exam still pass class dont get credit goe transcript,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.5,1.0,good teacher,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,sweet ladi writer not good teacher didnt learn anyth easi repit mundan work bore class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,bore teacher never beforeohmi god,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.0,ixe2x80x99v take mani esl class think ann bore english teacher took lesson class easi make difficult student take serious made unconfid courag motiv good job recommend wish get donxe2x80x99t,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,good take,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,2.0,eh she not bad glad intead ms whitak,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,bore comment thing like didnt hear first 15 time,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,not hot like black boot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,easiest class ms lewald realli care student alway will help need take,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,kind help lot take learn lot even cours help paper best,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,ann lewald great teacher friend alway made time assist student ever need help say wish teacher tech like god bless,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,best not easi not hard give lot respect veryyyyyyi kind love take learn lot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,class good class instruct good mr lawald care student want best respect kind help way old style eleg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,show respect best pass class eas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,easi teacher class mayb bore imform know teach write also understand miss class dont interupt class cell phone,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,pretti hip age quit inform easi get along easi class pass,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,littl droopi fun give chanc intellig,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,2.0,old talk monoton not easi eye no peron suck tell start not go pass good luck,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,dr hon amaz human someon would want life even friend pr research great super help will work extrem understand wish taught anoth cours take,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,4.0,excel cours though would prefer hadnt combin adv6006 enthusiasm contagi sometim much powerpoint awesom professor overal learn lot earn clear expect follow guidelin fine,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,5.0,enthusiast help high energi level sometim exhaust,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,like ruben learn learn listen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,would luck ton time worst teacher ever would nice knew anyth except architectur could irrelev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,believ may great architect teacher need lot work troubl class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,ruben still not fix dent lexu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,teacher know alot doesnt realli know teach fun teacher think 1st take class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,ruben like talk lot ok long interest histori design architectur overal would say he cool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,mr mitchel definit best teacher ever care motiv want succeed brilliant give amaz lectur tough grader clearli state look sure particip discuss love mam not teach theatr teach life lesson,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,mam inspir class fun thorough help learn play analyz never say answer wrong help steer right direct would love take class,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4.5,4.0,mam bomb she tough grader extrem brilliant woman learn much listen involv class work show class buy book studi examsquizz enjoy class teach,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,great love tough yet hepful,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,5.0,realli learn ton even though might think otherwis class learn rememb colleg one talent person ive met,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,margaret great she engag much teach expect lot take prepar work work reward learn much,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,made easi give speech class love made us warmup speech day,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
5.0,2.0,she freak awesom she super enthusiast there never dull moment seem realli care student realli enjoy class would recommend anyon,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
5.0,3.0,sweet ladi care want help class fun thing would chang not pop quizz colleg that kind silli,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
5.0,4.0,awesom professor care student understand everyon isnt comfort speak front peopl tough grader though class couldnt get prepar work,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
1.0,5.0,isnt fair grader she offend student honestli way better professor take rather mayb outsid class sea better probabl not divorc angri seem like,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
5.0,3.0,reid s121 freshman seminar reid understand amaz professor knew peopl got jitter speak front crowd wouldnt penal could tell put work speech would grade accordingli alway ask question topic interest great professor,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
